BC ID	MUT ID	STRAIN	ENV	DAY	T0	T1	T2	T3	T4
59408	618	DivAnc	SC3	1	1	0	1	1	2
59536	34	DivAnc	SC3	1	367	2083	1172	1621	1885
59613	124	DivAnc	SC3	1	0	0	27	0	0
59623	869	DivAnc	SC3	1	1	4	1	2	3
59688	205	DivAnc	SC3	1	0	1	1	0	0
59713	884	DivAnc	SC3	1	26	67	13	13	27
59766	423	DivAnc	SC3	1	217	770	326	378	271
59906	476	DivAnc	SC3	1	4	46	29	29	32
59913	366	DivAnc	SC3	1	3	3	1	1	1
59927	113	DivAnc	SC3	1	265	1140	649	1109	1500
59931	85	DivAnc	SC3	1	69	51	63	64	33
60338	89	DivAnc	SC3	1	2	6	2	6	2
60353	981	DivAnc	SC3	1	31	207	123	117	204
60664	401	DivAnc	SC3	1	7	5	11	6	5
60673	648	DivAnc	SC3	1	258	1523	667	941	1046
60813	112	DivAnc	SC3	1	471	2413	1388	1717	1395
60928	313	DivAnc	SC3	1	5	3	4	1	2
60968	234	DivAnc	SC3	1	211	920	409	360	326
61022	976	DivAnc	SC3	1	1	1	1	0	0
61112	407	DivAnc	SC3	1	155	676	342	321	299
61303	170	DivAnc	SC3	1	34	117	40	26	14
61396	134	DivAnc	SC3	1	131	492	244	192	262
61758	177	DivAnc	SC3	1	619	3045	1547	2210	2105
61983	941	DivAnc	SC3	1	1	0	1	3	0
62014	347	DivAnc	SC3	1	23	30	35	37	16
62068	189	DivAnc	SC3	1	1	0	0	0	0
62270	512	DivAnc	SC3	1	90	425	294	494	417
62375	50	DivAnc	SC3	1	91	479	213	369	475
62622	234	DivAnc	SC3	1	4	9	0	0	0
62633	423	DivAnc	SC3	1	1051	4877	2952	3886	4434
62661	414	DivAnc	SC3	1	248	1537	702	917	950
62830	366	DivAnc	SC3	1	179	832	315	612	500
62913	118	DivAnc	SC3	1	305	1588	1123	1496	1991
62979	930	DivAnc	SC3	1	201	1061	370	792	603
63251	956	DivAnc	SC3	1	0	0	0	1	0
63253	712	DivAnc	SC3	1	311	1303	718	977	1135
63392	757	DivAnc	SC3	1	331	1700	1033	1581	1766
63533	104	DivAnc	SC3	1	2	3	0	2	0
63735	390	DivAnc	SC3	1	242	1269	688	801	784
63864	859	DivAnc	SC3	1	2	2	0	4	1
63866	423	DivAnc	SC3	1	701	2258	1663	2158	1879
64036	887	DivAnc	SC3	1	1	0	0	0	0
64178	780	DivAnc	SC3	1	1	2	0	0	0
64299	486	DivAnc	SC3	1	2	2	1	1	0
64473	162	DivAnc	SC3	1	64	385	139	165	237
64571	979	DivAnc	SC3	1	2	5	2	0	0
64577	6	DivAnc	SC3	1	366	1774	728	963	1087
64597	582	DivAnc	SC3	1	67	77	95	87	40
64678	148	DivAnc	SC3	1	11	9	14	6	8
64828	458	DivAnc	SC3	1	160	771	491	602	595
64905	481	DivAnc	SC3	1	7	3	0	0	0
64996	423	DivAnc	SC3	1	437	1763	1161	1264	1362
65145	605	DivAnc	SC3	1	0	1	0	0	3
65211	177	DivAnc	SC3	1	264	1128	499	487	555
65236	684	DivAnc	SC3	1	226	810	558	806	819
65542	1014	DivAnc	SC3	1	60	114	29	39	6
65595	309	DivAnc	SC3	1	132	718	456	970	828
66145	520	DivAnc	SC3	1	1	0	0	0	0
66402	434	DivAnc	SC3	1	1	41	2	0	0
66879	85	DivAnc	SC3	1	1	3	0	1	1
67354	340	DivAnc	SC3	1	0	0	0	1	1
67442	390	DivAnc	SC3	1	231	1099	438	509	566
67588	312	DivAnc	SC3	1	0	1	0	0	0
67607	239	DivAnc	SC3	1	107	711	508	679	664
67791	203	DivAnc	SC3	1	349	1880	786	1204	1130
67876	732	DivAnc	SC3	1	48	294	218	383	606
68088	807	DivAnc	SC3	1	1087	5277	2718	3719	4315
68535	845	DivAnc	SC3	1	416	2048	1012	1281	1122
68537	46	DivAnc	SC3	1	152	563	238	264	198
68630	988	DivAnc	SC3	1	2	1	2	2	1
68635	209	DivAnc	SC3	1	237	1086	631	907	759
68641	90	DivAnc	SC3	1	334	1616	1082	1738	1755
68785	180	DivAnc	SC3	1	29	152	108	111	121
68904	1009	DivAnc	SC3	1	2	3	1	1	1
68990	376	DivAnc	SC3	1	385	2360	1260	1767	1810
69078	1014	DivAnc	SC3	1	55	120	19	5	2
69094	524	DivAnc	SC3	1	6	1	0	0	0
69266	650	DivAnc	SC3	1	91	337	389	388	457
69388	652	DivAnc	SC3	1	4	5	6	0	1
69449	456	DivAnc	SC3	1	106	836	485	645	680
69508	846	DivAnc	SC3	1	34	40	42	36	25
69721	411	DivAnc	SC3	1	1	0	2	2	1
69725	173	DivAnc	SC3	1	15	163	77	162	276
69748	41	DivAnc	SC3	1	566	2595	1682	2616	3283
69781	235	DivAnc	SC3	1	88	112	107	102	48
70265	52	DivAnc	SC3	1	75	290	99	95	70
70461	55	DivAnc	SC3	1	3	2	0	1	1
70546	133	DivAnc	SC3	1	79	255	167	199	297
70558	214	DivAnc	SC3	1	2	1	1	0	0
70606	110	DivAnc	SC3	1	0	0	1	1	2
70979	316	DivAnc	SC3	1	0	1	0	0	0
71127	742	DivAnc	SC3	1	242	1163	648	1065	845
71314	1004	DivAnc	SC3	1	207	1229	543	509	592
71387	212	DivAnc	SC3	1	109	267	273	514	379
71572	423	DivAnc	SC3	1	226	1049	556	582	669
71688	387	DivAnc	SC3	1	3	2	2	1	0
71759	132	DivAnc	SC3	1	0	0	0	1	0
71901	209	DivAnc	SC3	1	1	0	0	0	0
72055	478	DivAnc	SC3	1	2	0	0	0	0
72369	476	DivAnc	SC3	1	85	629	436	592	489
72413	233	DivAnc	SC3	1	3	11	7	10	6
72561	866	DivAnc	SC3	1	0	2	3	2	3
72564	710	DivAnc	SC3	1	72	70	62	73	46
72764	95	DivAnc	SC3	1	6	1	0	0	0
72893	775	DivAnc	SC3	1	178	994	615	757	886
72918	967	DivAnc	SC3	1	44	241	98	108	75
73350	493	DivAnc	SC3	1	3	22	0	0	0
73408	268	DivAnc	SC3	1	3	0	0	1	0
73444	412	DivAnc	SC3	1	50	215	47	38	29
73463	74	DivAnc	SC3	1	46	144	53	106	53
73649	981	DivAnc	SC3	1	2	2	1	1	1
73651	245	DivAnc	SC3	1	22	26	28	32	15
73713	695	DivAnc	SC3	1	8	1	0	0	0
73721	1014	DivAnc	SC3	1	17	31	12	29	6
73939	8	DivAnc	SC3	1	343	1578	933	1184	1157
73965	433	DivAnc	SC3	1	129	107	116	109	67
74037	456	DivAnc	SC3	1	1	0	0	2	1
74359	729	DivAnc	SC3	1	1	1	1	2	0
74445	979	DivAnc	SC3	1	147	662	398	536	510
74450	34	DivAnc	SC3	1	512	2234	1261	1806	1967
74472	589	DivAnc	SC3	1	1	0	0	1	1
74692	353	DivAnc	SC3	1	22	63	22	32	18
74734	718	DivAnc	SC3	1	264	1098	653	849	772
75084	227	DivAnc	SC3	1	73	59	73	76	40
75234	899	DivAnc	SC3	1	2	0	4	5	7
75395	800	DivAnc	SC3	1	32	377	206	275	657
75652	690	DivAnc	SC3	1	2	0	0	0	0
76084	670	DivAnc	SC3	1	135	729	416	635	567
76132	998	DivAnc	SC3	1	15	107	16	22	24
76147	162	DivAnc	SC3	1	44	279	186	340	300
76237	819	DivAnc	SC3	1	1	1	1	1	0
76437	456	DivAnc	SC3	1	70	83	79	78	32
76574	75	DivAnc	SC3	1	16	18	12	18	6
76576	302	DivAnc	SC3	1	30	31	56	37	17
76886	692	DivAnc	SC3	1	527	2896	2013	3050	3651
77260	893	DivAnc	SC3	1	5	3	6	4	3
77424	456	DivAnc	SC3	1	1	5	2	1	1
77444	705	DivAnc	SC3	1	272	1282	486	602	524
77562	461	DivAnc	SC3	1	200	824	322	433	348
77875	903	DivAnc	SC3	1	209	988	585	800	709
77923	1015	DivAnc	SC3	1	1	1	1	0	0
78127	374	DivAnc	SC3	1	4	2	1	5	0
78374	168	DivAnc	SC3	1	50	51	59	64	25
78517	735	DivAnc	SC3	1	4	1	2	1	1
78531	340	DivAnc	SC3	1	46	189	19	26	4
78559	40	DivAnc	SC3	1	186	617	264	360	427
78704	192	DivAnc	SC3	1	282	1638	918	1502	1402
78847	85	DivAnc	SC3	1	75	76	73	71	45
78899	686	DivAnc	SC3	1	267	1628	775	881	1318
78930	638	DivAnc	SC3	1	9	14	13	15	9
79036	106	DivAnc	SC3	1	14	37	6	1	0
79290	605	DivAnc	SC3	1	68	364	72	76	62
79301	177	DivAnc	SC3	1	88	386	211	214	287
79339	552	DivAnc	SC3	1	100	576	338	388	399
79669	589	DivAnc	SC3	1	125	587	324	572	551
79840	60	DivAnc	SC3	1	258	1340	613	749	664
79844	138	DivAnc	SC3	1	14	10	10	19	6
79981	125	DivAnc	SC3	1	45	254	143	211	507
80107	442	DivAnc	SC3	1	87	67	79	75	33
80170	690	DivAnc	SC3	1	37	264	168	172	62
80936	461	DivAnc	SC3	1	2	0	1	0	0
81620	349	DivAnc	SC3	1	13	83	21	18	33
81692	1001	DivAnc	SC3	1	0	1	1	0	1
81849	181	DivAnc	SC3	1	1	2	0	1	0
81962	700	DivAnc	SC3	1	294	1497	833	1344	1162
82016	111	DivAnc	SC3	1	1	1	0	7	3
82068	147	DivAnc	SC3	1	23	197	76	39	29
82103	195	DivAnc	SC3	1	1	1	0	2	0
82225	794	DivAnc	SC3	1	1	3	1	2	1
82338	252	DivAnc	SC3	1	206	1552	767	1042	1161
83358	448	DivAnc	SC3	1	1	0	2	0	2
83516	47	DivAnc	SC3	1	3	2	0	1	2
83570	310	DivAnc	SC3	1	132	809	422	655	716
83774	859	DivAnc	SC3	1	1185	7021	5632	9142	12475
83859	988	DivAnc	SC3	1	0	1	0	1	0
83890	672	DivAnc	SC3	1	131	584	238	349	202
83968	580	DivAnc	SC3	1	108	350	174	300	391
84058	9	DivAnc	SC3	1	362	2168	1517	2598	3307
84094	587	DivAnc	SC3	1	1	1	1	0	0
84280	547	DivAnc	SC3	1	272	1577	823	1344	1490
84302	247	DivAnc	SC3	1	1	0	0	0	0
84462	715	DivAnc	SC3	1	77	287	134	141	116
84504	185	DivAnc	SC3	1	244	644	623	895	700
84541	214	DivAnc	SC3	1	137	587	294	526	672
84607	935	DivAnc	SC3	1	321	1485	928	1261	1202
84757	337	DivAnc	SC3	1	0	1	0	2	1
84769	296	DivAnc	SC3	1	228	1106	526	822	830
84822	459	DivAnc	SC3	1	101	428	182	198	205
85034	954	DivAnc	SC3	1	330	1608	820	1245	1236
85045	376	DivAnc	SC3	1	0	2	0	0	0
85087	119	DivAnc	SC3	1	2	1	1	0	0
85140	657	DivAnc	SC3	1	255	1115	550	590	566
85186	1004	DivAnc	SC3	1	166	757	429	579	787
85258	392	DivAnc	SC3	1	124	686	284	217	217
85449	947	DivAnc	SC3	1	1	2	3	1	4
85520	205	DivAnc	SC3	1	1	1	0	1	1
85768	89	DivAnc	SC3	1	221	842	347	433	340
86145	896	DivAnc	SC3	1	0	0	1	0	0
86290	1001	DivAnc	SC3	1	56	48	67	52	31
86742	613	DivAnc	SC3	1	0	1	0	3	1
86774	202	DivAnc	SC3	1	99	468	180	144	133
86798	83	DivAnc	SC3	1	257	1177	608	753	841
86999	510	DivAnc	SC3	1	0	3	8	7	15
87266	326	DivAnc	SC3	1	221	993	459	539	527
87267	280	DivAnc	SC3	1	0	1	0	0	0
87336	149	DivAnc	SC3	1	8	5	5	7	4
87672	570	DivAnc	SC3	1	170	772	419	430	638
87768	291	DivAnc	SC3	1	1	0	1	0	0
87947	677	DivAnc	SC3	1	380	1113	294	258	225
87988	213	DivAnc	SC3	1	60	66	65	77	32
88017	846	DivAnc	SC3	1	147	643	446	597	671
88334	391	DivAnc	SC3	1	145	975	267	356	388
88546	479	DivAnc	SC3	1	3	0	0	0	0
88639	896	DivAnc	SC3	1	461	2317	1317	1974	2399
88641	72	DivAnc	SC3	1	71	379	143	80	5
88718	763	DivAnc	SC3	1	156	538	467	654	555
88933	347	DivAnc	SC3	1	1	0	0	0	0
89033	584	DivAnc	SC3	1	162	504	214	278	346
89052	1000	DivAnc	SC3	1	1	1	1	2	4
89061	783	DivAnc	SC3	1	245	1433	972	1350	1264
89064	1001	DivAnc	SC3	1	230	1192	536	916	1026
89227	954	DivAnc	SC3	1	22	20	26	29	13
89756	718	DivAnc	SC3	1	61	60	73	53	39
89858	83	DivAnc	SC3	1	0	0	0	1	0
90281	201	DivAnc	SC3	1	209	981	401	458	394
90293	60	DivAnc	SC3	1	107	293	75	103	129
90432	60	DivAnc	SC3	1	166	883	552	614	585
90462	733	DivAnc	SC3	1	1	2	2	4	0
90687	479	DivAnc	SC3	1	23	31	26	19	8
90727	48	DivAnc	SC3	1	210	996	539	611	633
90731	949	DivAnc	SC3	1	3	1	1	4	2
90815	565	DivAnc	SC3	1	367	1825	892	1185	1286
91190	40	DivAnc	SC3	1	244	1120	677	816	779
91225	202	DivAnc	SC3	1	92	364	93	60	22
91256	639	DivAnc	SC3	1	0	1	3	0	3
91401	935	DivAnc	SC3	1	349	1865	1045	1277	1706
91429	209	DivAnc	SC3	1	248	899	418	725	666
91517	7	DivAnc	SC3	1	0	1	1	0	1
91604	83	DivAnc	SC3	1	62	370	137	160	99
91749	486	DivAnc	SC3	1	2	1	1	0	1
91794	1012	DivAnc	SC3	1	64	190	154	90	90
91841	639	DivAnc	SC3	1	350	2008	1290	2089	2139
91960	831	DivAnc	SC3	1	235	1120	479	458	354
92012	242	DivAnc	SC3	1	334	1899	1187	1424	1471
92226	719	DivAnc	SC3	1	1	1	0	0	1
92702	957	DivAnc	SC3	1	0	2	0	0	0
92836	423	DivAnc	SC3	1	81	559	233	253	340
92910	498	DivAnc	SC3	1	0	2	1	0	1
92915	815	DivAnc	SC3	1	529	2404	1232	1562	1879
93375	689	DivAnc	SC3	1	0	1	0	0	0
93442	35	DivAnc	SC3	1	238	1517	1048	1692	1980
93482	476	DivAnc	SC3	1	236	828	601	669	553
93648	159	DivAnc	SC3	1	3	2	1	2	3
93729	530	DivAnc	SC3	1	1	0	0	3	0
93799	412	DivAnc	SC3	1	185	957	555	714	468
94145	932	DivAnc	SC3	1	61	52	57	61	42
94401	802	DivAnc	SC3	1	2	1	1	0	0
94734	843	DivAnc	SC3	1	165	1207	669	994	1130
94896	912	DivAnc	SC3	1	27	47	32	27	17
94933	364	DivAnc	SC3	1	0	2	2	5	2
94993	423	DivAnc	SC3	1	298	1304	513	675	705
95585	52	DivAnc	SC3	1	1	1	2	1	1
95948	278	DivAnc	SC3	1	45	40	37	41	18
96048	851	DivAnc	SC3	1	79	280	112	220	262
96490	188	DivAnc	SC3	1	2	0	2	1	1
96555	757	DivAnc	SC3	1	0	2	2	3	0
96603	965	DivAnc	SC3	1	183	1068	753	1011	1320
96652	195	DivAnc	SC3	1	46	53	48	50	14
96832	668	DivAnc	SC3	1	0	1	0	2	0
97111	195	DivAnc	SC3	1	178	203	198	211	101
97433	845	DivAnc	SC3	1	9	8	6	10	3
97463	246	DivAnc	SC3	1	178	958	466	667	657
97478	607	DivAnc	SC3	1	2	26	1	1	1
97578	329	DivAnc	SC3	1	495	2174	1553	2113	1609
97601	473	DivAnc	SC3	1	24	24	23	39	10
98280	985	DivAnc	SC3	1	178	998	615	988	1027
98513	269	DivAnc	SC3	1	117	849	391	682	720
98597	231	DivAnc	SC3	1	241	678	542	645	526
98611	1002	DivAnc	SC3	1	169	916	564	894	1002
98635	280	DivAnc	SC3	1	2	1	0	5	0
98877	692	DivAnc	SC3	1	115	784	366	526	927
98890	34	DivAnc	SC3	1	415	1811	1210	1905	2073
99014	852	DivAnc	SC3	1	4	0	1	2	1
99302	742	DivAnc	SC3	1	78	280	243	364	356
99348	423	DivAnc	SC3	1	5	3	2	5	2
99785	757	DivAnc	SC3	1	126	771	318	417	593
100100	439	DivAnc	SC3	1	170	855	450	456	336
100250	892	DivAnc	SC3	1	43	58	49	48	24
100453	756	DivAnc	SC3	1	4	0	1	1	0
100565	593	DivAnc	SC3	1	411	1969	1031	1361	1184
100785	644	DivAnc	SC3	1	264	1399	494	587	837
100977	618	DivAnc	SC3	1	103	716	295	330	217
101103	494	DivAnc	SC3	1	45	48	40	50	35
101268	339	DivAnc	SC3	1	1	0	1	0	2
101368	387	DivAnc	SC3	1	1	0	0	0	1
101483	456	DivAnc	SC3	1	323	1768	921	1239	1124
102134	767	DivAnc	SC3	1	36	123	42	45	22
102158	353	DivAnc	SC3	1	33	105	26	31	0
102203	925	DivAnc	SC3	1	228	1218	490	771	629
102397	605	DivAnc	SC3	1	26	95	23	36	13
102448	59	DivAnc	SC3	1	2	3	2	2	1
102462	423	DivAnc	SC3	1	597	2948	1177	1641	1801
102489	1004	DivAnc	SC3	1	13	63	86	80	160
102958	1003	DivAnc	SC3	1	88	643	347	435	413
103379	256	DivAnc	SC3	1	60	381	293	702	1178
104160	984	DivAnc	SC3	1	93	489	231	352	293
104205	674	DivAnc	SC3	1	100	468	265	436	581
104257	214	DivAnc	SC3	1	51	51	63	50	36
104580	835	DivAnc	SC3	1	47	211	93	95	72
105178	132	DivAnc	SC3	1	22	31	30	23	10
105298	772	DivAnc	SC3	1	1	0	0	1	1
105348	138	DivAnc	SC3	1	284	1221	619	734	675
105571	457	DivAnc	SC3	1	41	146	19	28	26
105683	138	DivAnc	SC3	1	161	1088	508	673	809
106171	674	DivAnc	SC3	1	302	1632	889	1326	1303
106372	350	DivAnc	SC3	1	5	2	0	1	1
106390	456	DivAnc	SC3	1	1	0	2	0	3
106688	767	DivAnc	SC3	1	1	0	1	0	0
106739	1014	DivAnc	SC3	1	0	1	0	0	0
107157	124	DivAnc	SC3	1	0	0	8	0	0
107483	234	DivAnc	SC3	1	344	1639	773	943	933
108099	186	DivAnc	SC3	1	21	29	28	26	12
108871	913	DivAnc	SC3	1	2	0	0	1	0
108933	248	DivAnc	SC3	1	102	502	311	355	303
109123	777	DivAnc	SC3	1	1	0	1	4	0
109223	986	DivAnc	SC3	1	2	2	2	1	0
109591	790	DivAnc	SC3	1	296	1443	919	1179	1368
109927	175	DivAnc	SC3	1	10	5	5	0	0
110071	125	DivAnc	SC3	1	25	42	37	29	16
110097	787	DivAnc	SC3	1	22	87	22	63	29
110195	352	DivAnc	SC3	1	127	553	341	509	441
110252	733	DivAnc	SC3	1	277	1156	522	581	482
110377	2	DivAnc	SC3	1	99	596	303	361	370
110502	935	DivAnc	SC3	1	264	1050	612	1067	1183
110528	623	DivAnc	SC3	1	1	1	1	2	3
111035	864	DivAnc	SC3	1	199	663	363	299	374
111431	809	DivAnc	SC3	1	27	23	35	33	17
112077	935	DivAnc	SC3	1	5	2	2	2	2
112227	209	DivAnc	SC3	1	3	10	7	0	0
112967	809	DivAnc	SC3	1	1	1	1	0	0
113008	841	DivAnc	SC3	1	21	13	14	23	13
113017	802	DivAnc	SC3	1	0	1	1	1	0
113307	439	DivAnc	SC3	1	63	60	69	57	39
113365	204	DivAnc	SC3	1	0	2	0	2	0
113465	539	DivAnc	SC3	1	1	6	3	2	0
114055	956	DivAnc	SC3	1	320	1398	805	1029	1366
114906	478	DivAnc	SC3	1	0	1	0	0	0
115284	524	DivAnc	SC3	1	8	22	1	1	0
115335	829	DivAnc	SC3	1	1	1	0	2	0
115612	170	DivAnc	SC3	1	51	290	189	232	326
115777	1000	DivAnc	SC3	1	2	1	3	5	0
116124	372	DivAnc	SC3	1	27	44	37	39	23
116162	162	DivAnc	SC3	1	312	1705	886	1216	1049
116287	163	DivAnc	SC3	1	197	1300	677	1115	1245
116552	767	DivAnc	SC3	1	125	412	143	134	95
116694	896	DivAnc	SC3	1	24	16	17	25	11
117114	926	DivAnc	SC3	1	0	3	0	2	2
117240	353	DivAnc	SC3	1	1	1	1	0	0
117348	48	DivAnc	SC3	1	185	1083	647	861	663
117438	481	DivAnc	SC3	1	0	1	0	0	0
117442	964	DivAnc	SC3	1	1	2	0	0	0
117473	618	DivAnc	SC3	1	35	146	131	252	282
117526	684	DivAnc	SC3	1	8	9	14	14	6
117633	572	DivAnc	SC3	1	1	1	0	2	2
117673	522	DivAnc	SC3	1	396	1531	946	1182	924
117933	132	DivAnc	SC3	1	3	3	1	2	0
118111	313	DivAnc	SC3	1	186	1483	649	1022	1063
118252	149	DivAnc	SC3	1	60	147	27	28	11
118526	780	DivAnc	SC3	1	69	73	76	73	28
118560	650	DivAnc	SC3	1	1	0	1	4	2
118830	423	DivAnc	SC3	1	419	1730	1043	1637	1787
118898	829	DivAnc	SC3	1	230	1267	554	774	762
118915	17	DivAnc	SC3	1	54	58	40	60	20
118978	366	DivAnc	SC3	1	14	96	49	70	48
119084	52	DivAnc	SC3	1	1	4	1	2	1
119329	638	DivAnc	SC3	1	48	124	118	186	148
119351	1015	DivAnc	SC3	1	180	935	423	502	500
119492	802	DivAnc	SC3	1	1	1	0	0	0
119564	674	DivAnc	SC3	1	180	928	500	798	869
119646	206	DivAnc	SC3	1	83	386	191	246	275
119723	938	DivAnc	SC3	1	16	45	17	8	3
119904	400	DivAnc	SC3	1	168	865	601	854	1083
120036	522	DivAnc	SC3	1	3	3	0	0	1
120242	347	DivAnc	SC3	1	210	979	522	676	425
120302	423	DivAnc	SC3	1	483	2286	1440	1974	2883
120592	392	DivAnc	SC3	1	1	1	1	3	1
120902	1014	DivAnc	SC3	1	12	48	5	6	0
120923	228	DivAnc	SC3	1	275	1531	897	1315	1240
121014	118	DivAnc	SC3	1	201	659	495	912	754
121078	729	DivAnc	SC3	1	161	782	407	590	388
121260	970	DivAnc	SC3	1	2	2	1	1	4
121311	574	DivAnc	SC3	1	5	2	0	0	1
121512	962	DivAnc	SC3	1	347	1384	615	682	659
121620	534	DivAnc	SC3	1	308	1510	883	1139	1119
121632	159	DivAnc	SC3	1	470	2179	1152	1513	1438
121826	874	DivAnc	SC3	1	2	1	2	3	1
121837	83	DivAnc	SC3	1	381	1597	1211	1494	1424
122602	954	DivAnc	SC3	1	3	0	2	2	1
122743	726	DivAnc	SC3	1	169	834	422	655	592
123012	52	DivAnc	SC3	1	108	288	102	138	55
123023	279	DivAnc	SC3	1	1	1	0	0	0
123076	574	DivAnc	SC3	1	155	586	400	614	715
123225	295	DivAnc	SC3	1	468	2336	1450	2192	1803
123235	279	DivAnc	SC3	1	70	71	87	87	43
123767	1000	DivAnc	SC3	1	27	49	24	33	16
123797	423	DivAnc	SC3	1	543	2497	1317	1793	2178
124436	520	DivAnc	SC3	1	62	245	148	172	199
124996	646	DivAnc	SC3	1	110	580	267	350	402
125273	596	DivAnc	SC3	1	194	843	388	468	566
125446	511	DivAnc	SC3	1	0	0	2	0	6
125956	209	DivAnc	SC3	1	206	1042	789	1387	1492
126035	773	DivAnc	SC3	1	15	19	21	14	11
126121	149	DivAnc	SC3	1	2	2	2	1	3
126406	969	DivAnc	SC3	1	63	491	183	367	308
126670	896	DivAnc	SC3	1	26	86	4	13	5
127128	203	DivAnc	SC3	1	3	0	2	2	1
127152	343	DivAnc	SC3	1	162	791	450	600	1048
127429	981	DivAnc	SC3	1	176	629	325	443	437
127490	856	DivAnc	SC3	1	43	95	6	8	6
127562	564	DivAnc	SC3	1	178	952	752	970	994
129200	724	DivAnc	SC3	1	0	0	12	0	0
129221	3	DivAnc	SC3	1	195	1066	614	685	672
129785	311	DivAnc	SC3	1	175	977	454	652	603
129924	612	DivAnc	SC3	1	190	754	264	310	282
130182	1013	DivAnc	SC3	1	0	1	0	0	0
130546	913	DivAnc	SC3	1	195	880	475	686	823
130593	186	DivAnc	SC3	1	0	3	3	2	0
131019	390	DivAnc	SC3	1	1	0	0	1	0
131111	534	DivAnc	SC3	1	191	1383	671	869	1072
131811	907	DivAnc	SC3	1	437	1922	1246	1761	2009
131829	845	DivAnc	SC3	1	375	1526	947	1001	1747
132348	903	DivAnc	SC3	1	161	958	449	755	668
132412	816	DivAnc	SC3	1	2	3	0	2	2
132516	249	DivAnc	SC3	1	0	1	0	0	0
132622	700	DivAnc	SC3	1	19	22	18	23	9
132753	83	DivAnc	SC3	1	40	39	50	45	24
132784	979	DivAnc	SC3	1	37	44	47	46	19
133261	949	DivAnc	SC3	1	464	2160	1088	1731	1618
133361	974	DivAnc	SC3	1	140	616	209	217	224
133450	132	DivAnc	SC3	1	2	3	0	0	1
133898	138	DivAnc	SC3	1	87	512	165	240	379
133957	479	DivAnc	SC3	1	1	0	1	1	0
134101	34	DivAnc	SC3	1	211	403	835	1035	848
134121	729	DivAnc	SC3	1	2	3	0	0	2
134506	941	DivAnc	SC3	1	0	1	0	0	0
134569	34	DivAnc	SC3	1	2	3	1	1	4
134723	245	DivAnc	SC3	1	2	4	1	3	2
134851	923	DivAnc	SC3	1	3	0	2	0	0
135031	119	DivAnc	SC3	1	68	82	75	84	41
135273	976	DivAnc	SC3	1	165	1141	463	653	1110
135481	924	DivAnc	SC3	1	143	617	478	835	1461
135633	638	DivAnc	SC3	1	410	2572	1743	2809	3277
135918	815	DivAnc	SC3	1	0	2	0	1	1
136155	959	DivAnc	SC3	1	186	1018	447	522	666
136212	835	DivAnc	SC3	1	0	1	0	0	0
136498	109	DivAnc	SC3	1	17	13	18	19	7
136543	60	DivAnc	SC3	1	4	2	2	2	3
136766	12	DivAnc	SC3	1	199	1074	534	945	1032
137077	34	DivAnc	SC3	1	267	1418	797	1139	1220
137149	648	DivAnc	SC3	1	43	35	47	47	28
137227	289	DivAnc	SC3	1	4	1	2	3	0
137425	408	DivAnc	SC3	1	2	0	0	2	0
137633	83	DivAnc	SC3	1	6	2	1	6	3
138246	853	DivAnc	SC3	1	51	44	55	60	28
138312	894	DivAnc	SC3	1	1	0	0	1	0
139347	896	DivAnc	SC3	1	247	1500	765	1069	1319
139936	162	DivAnc	SC3	1	1	6	0	3	2
140025	766	DivAnc	SC3	1	20	58	65	75	12
140112	211	DivAnc	SC3	1	137	385	222	310	181
140134	97	DivAnc	SC3	1	104	683	294	263	219
140422	412	DivAnc	SC3	1	230	1240	696	945	882
140426	772	DivAnc	SC3	1	2	0	0	1	0
140450	70	DivAnc	SC3	1	95	387	228	239	315
140933	729	DivAnc	SC3	1	272	1146	550	696	887
141733	91	DivAnc	SC3	1	30	107	35	12	0
141904	468	DivAnc	SC3	1	199	915	384	788	864
142027	1007	DivAnc	SC3	1	41	42	61	62	31
142097	423	DivAnc	SC3	1	96	301	171	244	184
142556	731	DivAnc	SC3	1	3	1	0	2	1
142559	526	DivAnc	SC3	1	104	666	356	676	443
142935	17	DivAnc	SC3	1	0	0	1	1	2
143486	458	DivAnc	SC3	1	62	395	127	141	137
143679	461	DivAnc	SC3	1	3	1	0	1	2
143959	810	DivAnc	SC3	1	1	4	1	1	1
143988	423	DivAnc	SC3	1	436	1802	1141	1617	1473
144527	434	DivAnc	SC3	1	1	1	0	2	2
144750	72	DivAnc	SC3	1	0	1	1	0	3
145183	279	DivAnc	SC3	1	45	362	142	325	374
145259	97	DivAnc	SC3	1	56	59	80	69	37
145475	233	DivAnc	SC3	1	20	22	14	27	14
145555	439	DivAnc	SC3	1	157	869	714	1149	1009
145748	330	DivAnc	SC3	1	209	979	419	508	660
145925	213	DivAnc	SC3	1	42	103	97	87	108
146135	252	DivAnc	SC3	1	101	766	364	403	427
146536	874	DivAnc	SC3	1	206	999	453	650	652
146668	979	DivAnc	SC3	1	0	1	0	2	0
146754	639	DivAnc	SC3	1	42	35	41	49	12
146995	147	DivAnc	SC3	1	7	6	6	9	4
147112	940	DivAnc	SC3	1	10	57	13	3	1
147277	439	DivAnc	SC3	1	396	1853	1028	1357	1368
147571	967	DivAnc	SC3	1	117	476	303	350	377
148032	956	DivAnc	SC3	1	167	901	453	567	879
148768	372	DivAnc	SC3	1	144	719	189	129	154
148968	954	DivAnc	SC3	1	169	1095	602	763	818
149136	599	DivAnc	SC3	1	5	2	2	1	3
